f_date,input_date,s_input_date,week_of_year,input_week_day,puin,cnt,f_rank,t_r_puin
20191027,20191010,2019-10-10,41,4,1686044523,501,49,1686044523
20191027,20191019,2019-10-19,42,6,1686044523,487,49,1686044523
20191027,20190912,2019-09-12,37,4,1686044523,499,49,1686044523
20191027,20191015,2019-10-15,42,2,1686044523,500,49,1686044523
20191027,20191017,2019-10-17,42,4,1686044523,500,49,1686044523
20191027,20190905,2019-09-05,36,4,1686044523,500,49,1686044523
20191027,20190929,2019-09-29,39,7,1686044523,498,49,1686044523
20191027,20190903,2019-09-03,36,2,1686044523,500,49,1686044523
20191027,20190906,2019-09-06,36,5,1686044523,500,49,1686044523
20191027,20190917,2019-09-17,38,2,1686044523,496,49,1686044523
20191027,20191012,2019-10-12,41,6,1686044523,496,49,1686044523
20191027,20190923,2019-09-23,39,1,1686044523,500,49,1686044523
20191027,20191018,2019-10-18,42,5,1686044523,499,49,1686044523
20191027,20190904,2019-09-04,36,3,1686044523,500,49,1686044523
20191027,20191011,2019-10-11,41,5,1686044523,499,49,1686044523
20191027,20191021,2019-10-21,43,1,1686044523,501,49,1686044523
20191027,20191001,2019-10-01,40,2,1686044523,498,49,1686044523
20191027,20190930,2019-09-30,40,1,1686044523,500,49,1686044523
20191027,20190921,2019-09-21,38,6,1686044523,500,49,1686044523
20191027,20191006,2019-10-06,40,7,1686044523,501,49,1686044523
20191027,20190926,2019-09-26,39,4,1686044523,499,49,1686044523
20191027,20190919,2019-09-19,38,4,1686044523,497,49,1686044523
20191027,20191021,2019-10-21,43,1,1710468291,4,148,1710468291
20191027,20190920,2019-09-20,38,5,1710468291,31,148,1710468291
20191027,20191027,2019-10-27,43,7,1710468291,2,148,1710468291
20191027,20190908,2019-09-08,36,7,1710468291,19,148,1710468291
20191027,20190925,2019-09-25,39,3,1710468291,12,148,1710468291
20191027,20191024,2019-10-24,43,4,1710468291,4,148,1710468291
20191027,20191018,2019-10-18,42,5,1710468291,6,148,1710468291
20191027,20191007,2019-10-07,41,1,1710468291,33,148,1710468291
20191027,20190906,2019-09-06,36,5,1710468291,17,148,1710468291
20191027,20190911,2019-09-11,37,3,1710468291,7,148,1710468291
20191027,20190929,2019-09-29,39,7,1710468291,17,148,1710468291
20191027,20190902,2019-09-02,36,1,1710468291,7,148,1710468291
20191027,20191013,2019-10-13,41,7,1710468291,14,148,1710468291
20191027,20191011,2019-10-11,41,5,1710468291,28,148,1710468291
20191027,20190926,2019-09-26,39,4,1710468291,21,148,1710468291
20191027,20190918,2019-09-18,38,3,1710468291,22,148,1710468291
20191027,20191016,2019-10-16,42,3,1710468291,13,148,1710468291
20191027,20190910,2019-09-10,37,2,1710468291,10,148,1710468291
20191027,20190930,2019-09-30,40,1,1710468291,17,148,1710468291
20191027,20190923,2019-09-23,39,1,1710468291,39,148,1710468291
20191027,20191022,2019-10-22,43,2,1710468291,4,148,1710468291
20191027,20190927,2019-09-27,39,5,1710468291,21,148,1710468291
20191027,20191009,2019-10-09,41,3,1710468291,12,148,1710468291
20191027,20190916,2019-09-16,38,1,1710468291,22,148,1710468291
20191027,20190917,2019-09-17,38,2,1710468291,18,148,1710468291
20191027,20190922,2019-09-22,38,7,1710468291,33,148,1710468291
20191027,20191006,2019-10-06,40,7,1710468291,19,148,1710468291
20191027,20190903,2019-09-03,36,2,1710468291,30,148,1710468291
20191027,20190919,2019-09-19,38,4,1710468291,25,148,1710468291
20191027,20190909,2019-09-09,37,1,1710468291,14,148,1710468291
20191027,20190914,2019-09-14,37,6,1710468291,19,148,1710468291
20191027,20191010,2019-10-10,41,4,1710468291,24,148,1710468291
20191027,20190904,2019-09-04,36,3,1710468291,14,148,1710468291
20191027,20190921,2019-09-21,38,6,1710468291,24,148,1710468291
20191027,20191023,2019-10-23,43,3,1710468291,5,148,1710468291
20191027,20190928,2019-09-28,39,6,1710468291,13,148,1710468291
20191027,20190907,2019-09-07,36,6,1710468291,16,148,1710468291
20191027,20191014,2019-10-14,42,1,1710468291,32,148,1710468291
20191027,20190905,2019-09-05,36,4,1710468291,14,148,1710468291
20191027,20191001,2019-10-01,40,2,1710468291,9,148,1710468291
20191027,20191004,2019-10-04,40,5,1710468291,14,148,1710468291
20191027,20191005,2019-10-05,40,6,1710468291,16,148,1710468291
20191027,20191015,2019-10-15,42,2,1710468291,16,148,1710468291
20191027,20191017,2019-10-17,42,4,1710468291,8,148,1710468291
20191027,20191012,2019-10-12,41,6,1710468291,21,148,1710468291
20191027,20191008,2019-10-08,41,2,1710468291,30,148,1710468291
20191027,20190913,2019-09-13,37,5,1710468291,25,148,1710468291
20191027,20190915,2019-09-15,37,7,1710468291,26,148,1710468291
20191027,20190924,2019-09-24,39,2,1710468291,13,148,1710468291
20191027,20190912,2019-09-12,37,4,1710468291,25,148,1710468291
20191027,20190913,2019-09-13,37,5,1710475260,13,189,1710475260
20191027,20191011,2019-10-11,41,5,1710475260,24,189,1710475260
20191027,20190910,2019-09-10,37,2,1710475260,12,189,1710475260
20191027,20190924,2019-09-24,39,2,1710475260,6,189,1710475260
20191027,20191023,2019-10-23,43,3,1710475260,5,189,1710475260
20191027,20191017,2019-10-17,42,4,1710475260,10,189,1710475260
20191027,20191006,2019-10-06,40,7,1710475260,20,189,1710475260
20191027,20191013,2019-10-13,41,7,1710475260,22,189,1710475260
20191027,20191012,2019-10-12,41,6,1710475260,17,189,1710475260
20191027,20191020,2019-10-20,42,7,1710475260,2,189,1710475260
20191027,20191014,2019-10-14,42,1,1710475260,13,189,1710475260
20191027,20190926,2019-09-26,39,4,1710475260,15,189,1710475260
20191027,20190909,2019-09-09,37,1,1710475260,17,189,1710475260
20191027,20191015,2019-10-15,42,2,1710475260,22,189,1710475260
20191027,20191027,2019-10-27,43,7,1710475260,2,189,1710475260
20191027,20190921,2019-09-21,38,6,1710475260,17,189,1710475260
20191027,20190929,2019-09-29,39,7,1710475260,19,189,1710475260
20191027,20191010,2019-10-10,41,4,1710475260,20,189,1710475260
20191027,20191004,2019-10-04,40,5,1710475260,18,189,1710475260
20191027,20190927,2019-09-27,39,5,1710475260,7,189,1710475260
20191027,20190907,2019-09-07,36,6,1710475260,14,189,1710475260
20191027,20190908,2019-09-08,36,7,1710475260,18,189,1710475260
20191027,20190917,2019-09-17,38,2,1710475260,13,189,1710475260
20191027,20190912,2019-09-12,37,4,1710475260,16,189,1710475260
20191027,20190920,2019-09-20,38,5,1710475260,18,189,1710475260
20191027,20191002,2019-10-02,40,3,1710475260,4,189,1710475260
20191027,20190923,2019-09-23,39,1,1710475260,14,189,1710475260
20191027,20191008,2019-10-08,41,2,1710475260,13,189,1710475260
20191027,20190925,2019-09-25,39,3,1710475260,17,189,1710475260
20191027,20191005,2019-10-05,40,6,1710475260,18,189,1710475260
20191027,20191019,2019-10-19,42,6,1710475260,4,189,1710475260
20191027,20191018,2019-10-18,42,5,1710475260,4,189,1710475260
20191027,20190905,2019-09-05,36,4,1710475260,8,189,1710475260
20191027,20190914,2019-09-14,37,6,1710475260,30,189,1710475260
20191027,20190906,2019-09-06,36,5,1710475260,18,189,1710475260
20191027,20190919,2019-09-19,38,4,1710475260,20,189,1710475260
20191027,20190904,2019-09-04,36,3,1710475260,7,189,1710475260
20191027,20190915,2019-09-15,37,7,1710475260,17,189,1710475260
20191027,20190903,2019-09-03,36,2,1710475260,17,189,1710475260
20191027,20191016,2019-10-16,42,3,1710475260,14,189,1710475260
20191027,20190902,2019-09-02,36,1,1710475260,6,189,1710475260
20191027,20191009,2019-10-09,41,3,1710475260,17,189,1710475260
20191027,20190918,2019-09-18,38,3,1710475260,20,189,1710475260
20191027,20190916,2019-09-16,38,1,1710475260,14,189,1710475260
20191027,20190928,2019-09-28,39,6,1710475260,20,189,1710475260
20191027,20191001,2019-10-01,40,2,1710475260,22,189,1710475260
20191027,20191021,2019-10-21,43,1,1710475260,2,189,1710475260
20191027,20191007,2019-10-07,41,1,1710475260,21,189,1710475260
20191027,20191026,2019-10-26,43,6,1710475260,4,189,1710475260
20191027,20190911,2019-09-11,37,3,1710475260,20,189,1710475260
20191027,20190930,2019-09-30,40,1,1710475260,8,189,1710475260
20191027,20191024,2019-10-24,43,4,1710475260,6,189,1710475260
20191027,20190922,2019-09-22,38,7,1710475260,18,189,1710475260
20191027,20191022,2019-10-22,43,2,1710475260,5,189,1710475260
20191027,20190904,2019-09-04,36,3,1710541755,12,76,1710541755
20191027,20190921,2019-09-21,38,6,1710541755,35,76,1710541755
20191027,20190917,2019-09-17,38,2,1710541755,2,76,1710541755
20191027,20191010,2019-10-10,41,4,1710541755,25,76,1710541755
20191027,20190905,2019-09-05,36,4,1710541755,22,76,1710541755
20191027,20191015,2019-10-15,42,2,1710541755,16,76,1710541755
20191027,20191001,2019-10-01,40,2,1710541755,39,76,1710541755
20191027,20190919,2019-09-19,38,4,1710541755,12,76,1710541755
20191027,20190922,2019-09-22,38,7,1710541755,40,76,1710541755
20191027,20191013,2019-10-13,41,7,1710541755,47,76,1710541755
20191027,20191014,2019-10-14,42,1,1710541755,24,76,1710541755
20191027,20190925,2019-09-25,39,3,1710541755,35,76,1710541755
20191027,20190930,2019-09-30,40,1,1710541755,45,76,1710541755
20191027,20190927,2019-09-27,39,5,1710541755,25,76,1710541755
20191027,20190915,2019-09-15,37,7,1710541755,32,76,1710541755
20191027,20191027,2019-10-27,43,7,1710541755,1,76,1710541755
20191027,20190912,2019-09-12,37,4,1710541755,96,76,1710541755
20191027,20190918,2019-09-18,38,3,1710541755,24,76,1710541755
20191027,20190916,2019-09-16,38,1,1710541755,21,76,1710541755
20191027,20191017,2019-10-17,42,4,1710541755,3,76,1710541755
20191027,20191024,2019-10-24,43,4,1710541755,1,76,1710541755
20191027,20190913,2019-09-13,37,5,1710541755,64,76,1710541755
20191027,20190928,2019-09-28,39,6,1710541755,31,76,1710541755
20191027,20190910,2019-09-10,37,2,1710541755,34,76,1710541755
20191027,20190911,2019-09-11,37,3,1710541755,228,76,1710541755
20191027,20190923,2019-09-23,39,1,1710541755,50,76,1710541755
20191027,20190920,2019-09-20,38,5,1710541755,44,76,1710541755
20191027,20191006,2019-10-06,40,7,1710541755,41,76,1710541755
20191027,20190926,2019-09-26,39,4,1710541755,25,76,1710541755
20191027,20190902,2019-09-02,36,1,1710541755,8,76,1710541755
20191027,20191012,2019-10-12,41,6,1710541755,33,76,1710541755
20191027,20191023,2019-10-23,43,3,1710541755,2,76,1710541755
20191027,20190914,2019-09-14,37,6,1710541755,21,76,1710541755
20191027,20191002,2019-10-02,40,3,1710541755,8,76,1710541755
20191027,20191005,2019-10-05,40,6,1710541755,38,76,1710541755
20191027,20191007,2019-10-07,41,1,1710541755,61,76,1710541755
20191027,20191016,2019-10-16,42,3,1710541755,20,76,1710541755
20191027,20191008,2019-10-08,41,2,1710541755,58,76,1710541755
20191027,20190907,2019-09-07,36,6,1710541755,12,76,1710541755
20191027,20191011,2019-10-11,41,5,1710541755,32,76,1710541755
20191027,20191009,2019-10-09,41,3,1710541755,49,76,1710541755
20191027,20190903,2019-09-03,36,2,1710541755,37,76,1710541755
20191027,20190924,2019-09-24,39,2,1710541755,17,76,1710541755
20191027,20190906,2019-09-06,36,5,1710541755,19,76,1710541755
20191027,20191004,2019-10-04,40,5,1710541755,35,76,1710541755
20191027,20190908,2019-09-08,36,7,1710541755,29,76,1710541755
20191027,20190929,2019-09-29,39,7,1710541755,20,76,1710541755
20191027,20190926,2019-09-26,39,4,1710553600,30,174,1710553600
20191027,20190918,2019-09-18,38,3,1710553600,23,174,1710553600
20191027,20191006,2019-10-06,40,7,1710553600,23,174,1710553600
20191027,20191007,2019-10-07,41,1,1710553600,18,174,1710553600
20191027,20190921,2019-09-21,38,6,1710553600,18,174,1710553600
20191027,20191008,2019-10-08,41,2,1710553600,19,174,1710553600
20191027,20191024,2019-10-24,43,4,1710553600,1,174,1710553600
20191027,20190929,2019-09-29,39,7,1710553600,17,174,1710553600
20191027,20190916,2019-09-16,38,1,1710553600,19,174,1710553600
20191027,20190922,2019-09-22,38,7,1710553600,14,174,1710553600
20191027,20191001,2019-10-01,40,2,1710553600,22,174,1710553600
20191027,20190930,2019-09-30,40,1,1710553600,21,174,1710553600
20191027,20190905,2019-09-05,36,4,1710553600,16,174,1710553600
20191027,20191012,2019-10-12,41,6,1710553600,14,174,1710553600
20191027,20190906,2019-09-06,36,5,1710553600,20,174,1710553600
20191027,20190912,2019-09-12,37,4,1710553600,55,174,1710553600
20191027,20191005,2019-10-05,40,6,1710553600,30,174,1710553600
20191027,20191017,2019-10-17,42,4,1710553600,7,174,1710553600
20191027,20190904,2019-09-04,36,3,1710553600,8,174,1710553600
20191027,20190908,2019-09-08,36,7,1710553600,23,174,1710553600
20191027,20190914,2019-09-14,37,6,1710553600,45,174,1710553600
20191027,20190925,2019-09-25,39,3,1710553600,14,174,1710553600
20191027,20190913,2019-09-13,37,5,1710553600,27,174,1710553600
20191027,20191010,2019-10-10,41,4,1710553600,11,174,1710553600
20191027,20190907,2019-09-07,36,6,1710553600,18,174,1710553600
20191027,20190910,2019-09-10,37,2,1710553600,3,174,1710553600
20191027,20190923,2019-09-23,39,1,1710553600,22,174,1710553600
20191027,20190917,2019-09-17,38,2,1710553600,20,174,1710553600
20191027,20191016,2019-10-16,42,3,1710553600,14,174,1710553600
20191027,20190903,2019-09-03,36,2,1710553600,28,174,1710553600
20191027,20190927,2019-09-27,39,5,1710553600,20,174,1710553600
20191027,20191019,2019-10-19,42,6,1710553600,1,174,1710553600
20191027,20190928,2019-09-28,39,6,1710553600,25,174,1710553600
20191027,20190911,2019-09-11,37,3,1710553600,15,174,1710553600
20191027,20191013,2019-10-13,41,7,1710553600,14,174,1710553600
20191027,20191002,2019-10-02,40,3,1710553600,4,174,1710553600
20191027,20190915,2019-09-15,37,7,1710553600,21,174,1710553600
20191027,20191027,2019-10-27,43,7,1710553600,2,174,1710553600
20191027,20190920,2019-09-20,38,5,1710553600,18,174,1710553600
20191027,20190919,2019-09-19,38,4,1710553600,31,174,1710553600
20191027,20191022,2019-10-22,43,2,1710553600,1,174,1710553600
20191027,20191015,2019-10-15,42,2,1710553600,14,174,1710553600
20191027,20191025,2019-10-25,43,5,1710553600,1,174,1710553600
20191027,20191004,2019-10-04,40,5,1710553600,17,174,1710553600
20191027,20191011,2019-10-11,41,5,1710553600,23,174,1710553600
20191027,20190924,2019-09-24,39,2,1710553600,7,174,1710553600
20191027,20190909,2019-09-09,37,1,1710553600,25,174,1710553600
20191027,20191009,2019-10-09,41,3,1710553600,16,174,1710553600
20191027,20191014,2019-10-14,42,1,1710553600,28,174,1710553600
20191027,20190902,2019-09-02,36,1,1710553600,4,174,1710553600
20191027,20191027,2019-10-27,43,7,1711425982,1,172,1711425982
20191027,20190908,2019-09-08,36,7,1711425982,11,172,1711425982
20191027,20191002,2019-10-02,40,3,1711425982,7,172,1711425982
20191027,20190906,2019-09-06,36,5,1711425982,11,172,1711425982
20191027,20190930,2019-09-30,40,1,1711425982,15,172,1711425982
20191027,20190923,2019-09-23,39,1,1711425982,13,172,1711425982
20191027,20191005,2019-10-05,40,6,1711425982,23,172,1711425982
20191027,20190919,2019-09-19,38,4,1711425982,16,172,1711425982
20191027,20190915,2019-09-15,37,7,1711425982,16,172,1711425982
20191027,20191013,2019-10-13,41,7,1711425982,15,172,1711425982
20191027,20190922,2019-09-22,38,7,1711425982,24,172,1711425982
20191027,20191009,2019-10-09,41,3,1711425982,15,172,1711425982
20191027,20191026,2019-10-26,43,6,1711425982,3,172,1711425982
20191027,20191007,2019-10-07,41,1,1711425982,21,172,1711425982
20191027,20191011,2019-10-11,41,5,1711425982,21,172,1711425982
20191027,20191008,2019-10-08,41,2,1711425982,7,172,1711425982
20191027,20190925,2019-09-25,39,3,1711425982,11,172,1711425982
20191027,20190911,2019-09-11,37,3,1711425982,28,172,1711425982
20191027,20190928,2019-09-28,39,6,1711425982,26,172,1711425982
20191027,20190917,2019-09-17,38,2,1711425982,24,172,1711425982
20191027,20191004,2019-10-04,40,5,1711425982,20,172,1711425982
20191027,20190909,2019-09-09,37,1,1711425982,6,172,1711425982
20191027,20191006,2019-10-06,40,7,1711425982,16,172,1711425982
20191027,20191012,2019-10-12,41,6,1711425982,13,172,1711425982
20191027,20190918,2019-09-18,38,3,1711425982,15,172,1711425982
20191027,20190907,2019-09-07,36,6,1711425982,13,172,1711425982
20191027,20190903,2019-09-03,36,2,1711425982,19,172,1711425982
20191027,20191015,2019-10-15,42,2,1711425982,6,172,1711425982
20191027,20191014,2019-10-14,42,1,1711425982,10,172,1711425982
20191027,20190926,2019-09-26,39,4,1711425982,20,172,1711425982
20191027,20190904,2019-09-04,36,3,1711425982,6,172,1711425982
20191027,20190921,2019-09-21,38,6,1711425982,17,172,1711425982
20191027,20191010,2019-10-10,41,4,1711425982,11,172,1711425982
20191027,20190913,2019-09-13,37,5,1711425982,19,172,1711425982
20191027,20191017,2019-10-17,42,4,1711425982,2,172,1711425982
20191027,20190905,2019-09-05,36,4,1711425982,12,172,1711425982
20191027,20190910,2019-09-10,37,2,1711425982,9,172,1711425982
20191027,20191001,2019-10-01,40,2,1711425982,24,172,1711425982
20191027,20190924,2019-09-24,39,2,1711425982,12,172,1711425982
20191027,20190902,2019-09-02,36,1,1711425982,3,172,1711425982
20191027,20191016,2019-10-16,42,3,1711425982,9,172,1711425982
20191027,20190927,2019-09-27,39,5,1711425982,26,172,1711425982
20191027,20190916,2019-09-16,38,1,1711425982,10,172,1711425982
20191027,20190920,2019-09-20,38,5,1711425982,18,172,1711425982
20191027,20190912,2019-09-12,37,4,1711425982,30,172,1711425982
20191027,20190914,2019-09-14,37,6,1711425982,25,172,1711425982
20191027,20190929,2019-09-29,39,7,1711425982,30,172,1711425982
20191027,20190917,2019-09-17,38,2,1711434245,19,131,1711434245
20191027,20190927,2019-09-27,39,5,1711434245,33,131,1711434245
20191027,20191017,2019-10-17,42,4,1711434245,5,131,1711434245
20191027,20190909,2019-09-09,37,1,1711434245,11,131,1711434245
20191027,20191027,2019-10-27,43,7,1711434245,2,131,1711434245
20191027,20190923,2019-09-23,39,1,1711434245,30,131,1711434245
20191027,20190910,2019-09-10,37,2,1711434245,1,131,1711434245
20191027,20191026,2019-10-26,43,6,1711434245,3,131,1711434245
20191027,20191015,2019-10-15,42,2,1711434245,18,131,1711434245
20191027,20190924,2019-09-24,39,2,1711434245,13,131,1711434245
20191027,20190920,2019-09-20,38,5,1711434245,18,131,1711434245
20191027,20191004,2019-10-04,40,5,1711434245,16,131,1711434245
20191027,20190925,2019-09-25,39,3,1711434245,19,131,1711434245
20191027,20190912,2019-09-12,37,4,1711434245,13,131,1711434245
20191027,20190926,2019-09-26,39,4,1711434245,15,131,1711434245
20191027,20190906,2019-09-06,36,5,1711434245,24,131,1711434245
20191027,20190919,2019-09-19,38,4,1711434245,12,131,1711434245
20191027,20190930,2019-09-30,40,1,1711434245,19,131,1711434245
20191027,20190928,2019-09-28,39,6,1711434245,19,131,1711434245
20191027,20191012,2019-10-12,41,6,1711434245,11,131,1711434245
20191027,20190914,2019-09-14,37,6,1711434245,29,131,1711434245
20191027,20190903,2019-09-03,36,2,1711434245,16,131,1711434245
20191027,20191006,2019-10-06,40,7,1711434245,27,131,1711434245
20191027,20190918,2019-09-18,38,3,1711434245,16,131,1711434245
